id,name,sex,ioc,age,ht,hand,rank,df_mean,1stIn_mean,2ndWon_mean,SvGms_mean,bpSaved_mean,bpFaced_mean,tot_games,winrate,ace_on_service(%),df_on_service(%),point_on_first_service(%),Hard_win(%),Clay_win(%),Grass_win(%),Carpet_win(%),Hard_los(%),Clay_los(%),Grass_los(%),Carpet_los(%),Best_Surface,Worste_Surface,tie_break_rate(%)
215281,Daniella Silva,Female,CAN,22,177,R,1221,3,43,10,10,4,9,2.0,0.0,1.41,4.23,58.14,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,None,Hard,0.0
213567,Maria Jose Luque Moreno,Female,ESP,22,177,U,775,3,43,11,10,3,7,69.0,50.72,2.15,4.29,62.86,17.39,11.59,0.0,21.74,20.29,21.74,0.0,7.25,Carpet,Clay,7.25
215636,Kumi So,Female,JPN,19,177,U,786,3,43,11,10,3,7,15.0,53.33,2.19,4.29,63.1,53.33,0.0,0.0,0.0,40.0,0.0,0.0,6.67,Hard,Hard,20.0
213909,Clemence Fayol,Female,FRA,23,177,R,736,3,43,10,10,3,7,74.0,47.3,2.1,4.28,62.54,45.95,1.35,0.0,0.0,45.95,4.05,0.0,2.7,Hard,Hard,8.11
210914,Claudia Gaspar,Female,POR,23,177,R,1060,3,43,10,10,4,9,1.0,0.0,1.41,4.23,58.14,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,None,Hard,0.0
214882,Oliwia Szymczuch,Female,POL,20,177,R,1199,3,43,10,10,3,8,10.0,20.0,1.7,4.25,60.0,10.0,10.0,0.0,0.0,50.0,20.0,0.0,10.0,Hard,Hard,20.0
220362,Leonor Oliveira,Female,POR,16,177,U,1227,3,43,10,10,4,9,1.0,0.0,1.41,4.23,58.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,None,Carpet,0.0
216294,Lucia Quiterio,Female,POR,18,177,U,1153,3,43,10,10,3,8,10.0,20.0,1.7,4.25,60.0,10.0,0.0,0.0,10.0,60.0,0.0,0.0,20.0,Hard,Hard,0.0
203589,Camelia Elena Hristea,Female,ROU,27,177,R,1223,3,43,10,10,3,8,29.0,17.24,1.66,4.25,59.74,0.0,17.24,0.0,0.0,3.45,79.31,0.0,0.0,Clay,Clay,3.45
214118,Luca Nagymihaly,Female,HUN,20,177,U,1010,3,43,10,10,3,7,39.0,46.15,2.09,4.28,62.43,2.56,43.59,0.0,0.0,2.56,51.28,0.0,0.0,Clay,Clay,7.69
216425,Vasiliki Karvouni,Female,GRE,18,177,U,1223,3,43,10,10,3,7,8.0,37.5,1.96,4.27,61.63,0.0,37.5,0.0,0.0,0.0,62.5,0.0,0.0,Clay,Clay,25.0
215966,Maria Toma,Female,ROU,19,177,U,1225,3,43,10,10,4,9,4.0,0.0,1.41,4.23,58.14,0.0,0.0,0.0,0.0,50.0,25.0,0.0,25.0,None,Hard,0.0
220485,Alexandra Maria Staiculescu,Female,ROU,17,177,U,1189,3,43,10,10,4,9,6.0,0.0,1.41,4.23,58.14,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,None,Clay,0.0
215015,Karine Sarkisova,Female,RUS,19,177,U,1007,3,43,10,10,3,7,21.0,42.86,2.04,4.28,62.13,19.05,23.81,0.0,0.0,14.29,42.86,0.0,0.0,Clay,Clay,9.52
212005,Valeriya Pogrebnyak,Female,RUS,19,177,U,1127,3,42,9,9,3,8,43.0,13.95,1.58,4.33,58.6,2.33,11.63,0.0,0.0,34.88,51.16,0.0,0.0,Clay,Clay,0.0
213857,Nonna Kurginyan,Female,RUS,20,177,U,849,3,43,10,10,3,8,30.0,26.67,1.8,4.26,60.62,0.0,26.67,0.0,0.0,6.67,66.67,0.0,0.0,Clay,Clay,6.67
220515,Kamilla Kokeladze,Female,RUS,18,177,R,1187,3,43,10,10,4,9,3.0,0.0,1.41,4.23,58.14,0.0,0.0,0.0,0.0,33.33,66.67,0.0,0.0,None,Clay,0.0
214014,Adriana Sosnovschi,Female,MDA,20,177,R,961,3,43,10,10,3,8,29.0,27.59,1.81,4.26,60.71,6.9,20.69,0.0,0.0,20.69,51.72,0.0,0.0,Clay,Clay,3.45
213896,Elina Nepliy,Female,RUS,20,177,R,1187,3,43,10,10,3,8,30.0,16.67,1.65,4.25,59.69,3.33,13.33,0.0,0.0,10.0,70.0,0.0,3.33,Clay,Clay,3.33
215393,Tijana Spasojevic,Female,SRB,19,177,U,958,3,43,10,10,3,8,31.0,32.26,1.88,4.26,61.14,0.0,32.26,0.0,0.0,12.9,54.84,0.0,0.0,Clay,Clay,3.23
204390,Pia Konig,Female,AUT,25,177,R,665,2,42,10,9,3,7,91.0,45.05,2.06,4.24,62.28,1.1,43.96,0.0,0.0,13.19,39.56,2.2,0.0,Clay,Clay,12.09
214805,Satsuki Takamura,Female,JPN,18,177,U,628,3,43,11,10,3,7,68.0,54.41,2.21,4.29,63.2,4.41,50.0,0.0,0.0,5.88,39.71,0.0,0.0,Clay,Clay,5.88
202557,Hulya Esen,Female,TUR,28,177,U,1168,3,43,10,10,4,9,8.0,0.0,1.41,4.23,58.14,0.0,0.0,0.0,0.0,37.5,62.5,0.0,0.0,None,Clay,0.0
214924,Basak Akbas,Female,TUR,18,177,R,1215,3,43,10,10,3,8,5.0,20.0,1.7,4.25,60.0,0.0,20.0,0.0,0.0,60.0,20.0,0.0,0.0,Clay,Hard,20.0
206224,Katja Milas,Female,CRO,25,177,R,1069,3,43,10,10,4,9,1.0,0.0,1.41,4.23,58.14,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,None,Clay,0.0
203400,Tea Faber,Female,CRO,29,177,R,1136,3,43,10,10,3,8,22.0,9.09,1.54,4.24,58.99,0.0,9.09,0.0,0.0,13.64,77.27,0.0,0.0,Clay,Clay,0.0
216198,Ana Giraldi Requena,Female,ESP,18,177,U,1189,3,43,10,10,3,8,15.0,13.33,1.6,4.24,59.38,0.0,13.33,0.0,0.0,6.67,80.0,0.0,0.0,Clay,Clay,0.0
214004,Vendula Zovincova,Female,CZE,20,177,R,660,3,43,10,10,3,7,74.0,47.3,2.1,4.28,62.54,9.46,37.84,0.0,0.0,10.81,39.19,0.0,2.7,Clay,Clay,10.81
211682,Paulina Czarnik,Female,POL,24,177,R,836,3,43,10,10,3,8,37.0,21.62,1.72,4.25,60.15,13.51,8.11,0.0,0.0,27.03,51.35,0.0,0.0,Hard,Clay,2.7
215515,Katerina Filip,Female,SWE,18,177,R,992,3,43,10,10,3,8,8.0,12.5,1.59,4.24,59.3,0.0,12.5,0.0,0.0,0.0,62.5,0.0,25.0,Clay,Clay,12.5
212054,Amelie Intert,Female,GER,21,177,U,917,3,43,10,10,3,8,34.0,23.53,1.75,4.25,60.33,0.0,23.53,0.0,0.0,14.71,61.76,0.0,0.0,Clay,Clay,5.88
216384,Maria Petrovic,Female,SWE,16,177,U,1213,3,43,10,10,4,9,1.0,0.0,1.41,4.23,58.14,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,None,Clay,0.0
214770,Emilie Francati,Female,DEN,21,177,U,733,3,43,11,10,3,7,82.0,45.12,2.28,4.31,62.54,26.83,18.29,0.0,0.0,31.71,21.95,0.0,1.22,Hard,Hard,10.98
202471,Karen Barbat,Female,DEN,25,177,R,568,2,42,10,9,3,7,92.0,51.09,2.06,4.08,61.98,21.74,29.35,0.0,0.0,21.74,27.17,0.0,0.0,Clay,Clay,7.61
214515,Anna Iakovleva,Female,RUS,20,177,R,1154,3,43,10,10,3,8,10.0,10.0,1.55,4.24,59.07,0.0,10.0,0.0,0.0,40.0,50.0,0.0,0.0,Clay,Clay,10.0
211751,Alexandra Walters,Female,AUS,25,177,R,919,3,43,10,10,3,8,44.0,15.91,1.64,4.24,59.62,13.64,2.27,0.0,0.0,68.18,13.64,2.27,0.0,Hard,Hard,2.27
201631,Nicha Lertpitaksinchai,Female,THA,26,177,R,607,2,42,10,9,4,7,65.0,36.92,1.89,4.1,60.68,35.38,1.54,0.0,0.0,61.54,1.54,0.0,0.0,Hard,Hard,4.62
202685,Misa Eguchi,Female,JPN,26,177,R,446,2,43,9,9,3,7,87.0,47.13,1.8,4.19,61.35,17.24,26.44,1.15,2.3,29.89,19.54,1.15,2.3,Clay,Hard,5.75
202676,Prerna Bhambri,Female,IND,25,177,U,949,3,43,11,10,3,7,56.0,51.79,2.17,4.29,62.96,39.29,10.71,1.79,0.0,41.07,5.36,1.79,0.0,Hard,Hard,8.93
214607,Sang Hee Park,Female,KOR,23,177,U,944,2,43,10,10,3,7,41.0,48.78,2.12,4.18,60.91,48.78,0.0,0.0,0.0,51.22,0.0,0.0,0.0,Hard,Hard,7.32
211008,Se Hyun Kim,Female,KOR,23,177,U,1135,2,42,10,9,3,7,17.0,41.18,1.95,4.15,62.15,41.18,0.0,0.0,0.0,58.82,0.0,0.0,0.0,Hard,Hard,0.0
211974,Chanikarn Silakul,Female,THA,23,177,R,1077,3,43,10,10,3,8,9.0,33.33,1.9,4.27,61.24,33.33,0.0,0.0,0.0,66.67,0.0,0.0,0.0,Hard,Hard,0.0
208730,Mitsumi Kawasaki,Female,JPN,23,177,R,936,3,43,10,10,3,8,20.0,15.0,1.63,4.24,59.53,5.0,0.0,0.0,10.0,70.0,10.0,0.0,5.0,Carpet,Hard,0.0
202359,Chin Wei Chan,Female,TPE,23,177,R,872,3,41,12,10,3,7,44.0,50.0,3.33,4.59,65.1,34.09,15.91,0.0,0.0,31.82,18.18,0.0,0.0,Hard,Hard,4.55
215354,Lucia De La Puerta Uribe,Female,ESP,17,177,R,1051,3,43,10,10,3,8,5.0,20.0,1.7,4.25,60.0,0.0,20.0,0.0,0.0,0.0,80.0,0.0,0.0,Clay,Clay,0.0
213554,Louise Lampla,Female,FRA,23,177,U,1065,3,43,10,10,3,8,20.0,15.0,1.63,4.24,59.53,0.0,15.0,0.0,0.0,15.0,70.0,0.0,0.0,Clay,Clay,0.0
214074,Weronika Jasmina Forys,Female,POL,19,177,U,988,3,43,10,10,3,8,19.0,26.32,1.79,4.26,60.59,10.53,15.79,0.0,0.0,31.58,36.84,0.0,5.26,Clay,Clay,5.26
203456,Jelena Simic,Female,BIH,25,177,U,559,3,43,11,9,3,7,106.0,51.89,2.17,4.37,62.92,3.77,44.34,0.0,3.77,7.55,37.74,0.0,2.83,Clay,Clay,7.55
206399,Francesca Sella,Female,ITA,23,177,R,983,3,43,10,10,3,7,37.0,35.14,1.92,4.27,61.41,5.41,29.73,0.0,0.0,10.81,51.35,0.0,2.7,Clay,Clay,10.81
213959,Natasha Piludu,Female,ITA,22,177,R,1090,3,43,10,10,3,8,41.0,26.83,1.8,4.26,60.64,4.88,21.95,0.0,0.0,4.88,68.29,0.0,0.0,Clay,Clay,2.44
206410,Guadalupe Perez Rojas,Female,ARG,23,177,R,892,2,42,10,9,3,7,68.0,47.06,2.11,4.28,62.44,7.35,39.71,0.0,0.0,8.82,42.65,0.0,1.47,Clay,Clay,10.29
215246,Mathilde Devits,Female,BEL,20,177,U,1180,3,43,10,10,3,8,36.0,22.22,1.73,4.25,60.21,8.33,13.89,0.0,0.0,8.33,69.44,0.0,0.0,Clay,Clay,5.56
211885,Alice Matteucci,Female,ITA,22,177,R,441,3,43,10,10,3,7,95.0,44.21,2.06,4.28,62.25,10.53,25.26,0.0,8.42,8.42,40.0,0.0,7.37,Clay,Clay,8.42
214450,Mouna Bouzgarrou,Female,TUN,18,177,U,1214,3,43,10,10,4,9,5.0,0.0,1.41,4.23,58.14,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,None,Clay,0.0
215041,Dalila Said,Female,EGY,17,177,R,1214,3,43,10,10,3,8,12.0,25.0,1.77,4.26,60.47,8.33,16.67,0.0,0.0,8.33,66.67,0.0,0.0,Clay,Clay,0.0
201646,Maria Joao Koehler,Female,POR,25,177,U,742,3,42,10,9,3,7,66.0,43.94,2.05,4.39,62.11,22.73,15.15,0.0,6.06,18.18,22.73,0.0,15.15,Hard,Clay,9.09
202433,Anna Giulia Remondina,Female,ITA,28,177,R,587,3,43,10,10,3,7,94.0,48.94,2.13,4.28,62.69,5.32,31.91,0.0,11.7,7.45,36.17,0.0,7.45,Clay,Clay,4.26
220331,Molly Helgesson,Female,SWE,18,177,U,1050,3,43,10,10,3,8,17.0,23.53,1.75,4.25,60.33,0.0,23.53,0.0,0.0,5.88,70.59,0.0,0.0,Clay,Clay,5.88
214320,Valentine Bacher,Female,FRA,18,177,U,1123,3,43,10,10,3,8,11.0,9.09,1.54,4.24,58.99,0.0,9.09,0.0,0.0,9.09,81.82,0.0,0.0,Clay,Clay,0.0
210062,Dagmar Dudlakova,Female,CZE,27,177,R,1123,3,43,10,10,3,8,12.0,33.33,1.9,4.27,61.24,0.0,33.33,0.0,0.0,0.0,58.33,0.0,8.33,Clay,Clay,8.33
211548,Minami Shuto,Female,JPN,23,177,U,1214,3,43,10,10,3,8,6.0,16.67,1.65,4.25,59.69,16.67,0.0,0.0,0.0,50.0,16.67,0.0,16.67,Hard,Hard,0.0
216124,Valentina Abrile,Female,ARG,21,177,U,1124,3,43,10,10,4,9,4.0,0.0,1.41,4.23,58.14,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,None,Clay,0.0
211408,Kerstin Peckl,Female,AUT,28,177,U,1216,3,43,10,10,3,8,55.0,14.55,1.62,4.24,59.49,0.0,14.55,0.0,0.0,0.0,85.45,0.0,0.0,Clay,Clay,7.27
214980,Jessica Crivelletto,Female,SUI,19,177,R,1010,3,43,10,10,3,7,31.0,48.39,2.12,4.28,62.64,6.45,41.94,0.0,0.0,9.68,41.94,0.0,0.0,Clay,Clay,0.0
215557,Julia Vulpio,Female,FRA,17,177,L,1043,3,43,10,10,3,8,12.0,8.33,1.53,4.24,58.91,8.33,0.0,0.0,0.0,50.0,41.67,0.0,0.0,Hard,Hard,0.0
216167,Chiara De Vito,Female,ITA,21,177,U,1233,3,43,10,10,4,9,3.0,0.0,1.41,4.23,58.14,0.0,0.0,0.0,0.0,66.67,33.33,0.0,0.0,None,Hard,0.0
220671,Katerina Krizova,Female,CZE,18,177,R,1228,3,43,10,10,3,8,7.0,14.29,1.62,4.24,59.47,0.0,14.29,0.0,0.0,28.57,57.14,0.0,0.0,Clay,Clay,0.0
204249,Csilla Argyelan,Female,HUN,27,177,R,1100,3,43,10,10,3,8,42.0,26.19,1.79,4.26,60.58,4.76,21.43,0.0,0.0,11.9,61.9,0.0,0.0,Clay,Clay,2.38
215291,Adelina Baravi,Female,RUS,19,177,U,1113,3,43,10,10,3,8,9.0,11.11,1.57,4.24,59.17,11.11,0.0,0.0,0.0,44.44,22.22,0.0,22.22,Hard,Hard,11.11
215930,Nora Ayala Serra,Female,ESP,19,177,U,1200,3,43,10,10,3,8,6.0,16.67,1.65,4.25,59.69,16.67,0.0,0.0,0.0,50.0,16.67,0.0,16.67,Hard,Hard,0.0
215245,Svetlana Iansitova,Female,RUS,18,177,U,1232,3,43,10,10,3,8,3.0,33.33,1.9,4.27,61.24,33.33,0.0,0.0,0.0,66.67,0.0,0.0,0.0,Hard,Hard,0.0
215877,Lisa Piccinetti,Female,ITA,18,177,U,1036,3,43,10,10,4,9,1.0,0.0,1.41,4.23,58.14,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,None,Hard,0.0
203517,Chihiro Takayama,Female,JPN,26,177,R,1135,3,43,10,10,3,8,8.0,25.0,1.77,4.26,60.47,0.0,25.0,0.0,0.0,12.5,50.0,0.0,12.5,Clay,Clay,0.0
206137,Oleksandra Piskun,Female,UKR,25,177,U,895,2,41,10,9,3,8,42.0,26.19,2.69,4.32,62.05,14.29,11.9,0.0,0.0,54.76,19.05,0.0,0.0,Hard,Hard,4.76
203588,Cristina Adamescu,Female,ROU,22,177,R,647,3,43,10,10,3,7,87.0,36.78,1.95,4.27,61.56,1.15,35.63,0.0,0.0,6.9,56.32,0.0,0.0,Clay,Clay,6.9
202594,Elena Bogdan,Female,ROU,25,177,L,657,3,43,10,10,3,7,39.0,38.46,1.97,4.27,61.72,0.0,38.46,0.0,0.0,12.82,46.15,0.0,2.56,Clay,Clay,10.26
210823,Giada Clerici,Female,ITA,23,177,U,877,3,43,10,10,3,7,17.0,47.06,2.1,4.28,62.52,29.41,17.65,0.0,0.0,29.41,23.53,0.0,0.0,Hard,Hard,11.76
211323,Natalia Vajdova,Female,SVK,22,177,U,972,3,43,10,10,3,7,40.0,42.5,2.03,4.28,62.09,32.5,0.0,0.0,10.0,30.0,22.5,0.0,5.0,Hard,Hard,10.0
212008,Dhruthi Tatachar Venugopal,Female,IND,21,177,R,721,3,43,10,10,3,7,59.0,45.76,2.08,4.28,62.4,42.37,3.39,0.0,0.0,45.76,8.47,0.0,0.0,Hard,Hard,8.47
213636,Yukun Zhang,Female,CHN,22,177,R,877,3,43,10,10,3,8,34.0,29.41,1.84,4.26,60.88,29.41,0.0,0.0,0.0,67.65,2.94,0.0,0.0,Hard,Hard,5.88
202911,Anastasiya Vasylyeva,Female,UKR,26,177,L,400,3,42,10,9,3,7,112.0,47.32,2.1,4.32,62.35,10.71,35.71,0.0,0.89,13.39,38.39,0.0,0.89,Clay,Clay,8.04
216288,Irina Lapustina,Female,LAT,18,177,U,1090,3,43,10,10,4,9,10.0,0.0,1.41,4.23,58.14,0.0,0.0,0.0,0.0,10.0,90.0,0.0,0.0,None,Clay,0.0
214372,Daniela Vukovic,Female,SUI,19,177,U,1032,3,43,10,10,3,8,11.0,27.27,1.81,4.26,60.68,0.0,27.27,0.0,0.0,0.0,72.73,0.0,0.0,Clay,Clay,27.27
215750,Ana Biskic,Female,CRO,18,177,U,760,3,42,10,9,3,8,34.0,32.35,1.9,4.64,61.1,0.0,32.35,0.0,0.0,0.0,67.65,0.0,0.0,Clay,Clay,5.88
220553,Linda Puppendahl,Female,GER,18,177,U,1186,3,43,10,10,3,8,10.0,30.0,1.85,4.26,60.93,0.0,30.0,0.0,0.0,0.0,70.0,0.0,0.0,Clay,Clay,0.0
216089,Aleksandra Kulik,Female,RUS,18,177,U,857,3,43,10,10,3,8,10.0,20.0,1.7,4.25,60.0,10.0,10.0,0.0,0.0,10.0,70.0,0.0,0.0,Hard,Clay,10.0
206032,Lisa Marie Maetschke,Female,GER,22,177,R,853,3,43,10,10,3,8,59.0,23.73,1.75,4.25,60.35,3.39,20.34,0.0,0.0,13.56,62.71,0.0,0.0,Clay,Clay,5.08
216136,Anastasia Kharitonova,Female,RUS,18,177,U,1141,3,43,10,10,3,7,13.0,38.46,1.97,4.27,61.72,7.69,30.77,0.0,0.0,15.38,46.15,0.0,0.0,Clay,Clay,0.0
203284,Katerina Vankova,Female,CZE,28,177,L,701,2,43,11,10,3,7,77.0,50.65,2.11,4.23,62.45,10.39,38.96,0.0,1.3,11.69,31.17,0.0,6.49,Clay,Clay,10.39
206420,Ekaterina Alexandrova,Female,RUS,23,175,R,99,4,39,12,10,3,7,310.0,60.0,5.25,6.2,67.77,41.29,12.26,5.48,0.97,22.9,12.58,4.19,0.32,Hard,Hard,12.58
204267,Petra Krejsova,Female,CZE,27,177,R,272,3,42,11,9,3,7,125.0,56.8,2.63,4.53,63.97,19.2,28.0,3.2,6.4,12.8,26.4,1.6,2.4,Clay,Clay,4.8
210821,Claudia Cianci,Female,POR,21,177,U,1213,3,43,10,10,3,8,18.0,11.11,1.57,4.24,59.17,11.11,0.0,0.0,0.0,38.89,44.44,0.0,5.56,Hard,Clay,5.56
216148,Anna Laguza,Female,UKR,16,177,U,1184,3,43,10,10,3,8,6.0,33.33,1.9,4.27,61.24,0.0,33.33,0.0,0.0,16.67,50.0,0.0,0.0,Clay,Clay,0.0
215047,Mi Zhuoma You,Female,CHN,18,177,R,955,3,43,10,10,3,8,16.0,25.0,1.77,4.26,60.47,12.5,12.5,0.0,0.0,50.0,25.0,0.0,0.0,Hard,Hard,0.0
206228,Anette Munozova,Female,SWE,26,177,R,834,3,42,10,9,3,8,58.0,29.31,1.9,4.38,60.83,22.41,6.9,0.0,0.0,41.38,29.31,0.0,0.0,Hard,Hard,5.17
211930,Teodora Stinga,Female,ROU,23,177,R,1125,3,43,10,10,3,8,38.0,23.68,1.75,4.25,60.34,0.0,23.68,0.0,0.0,0.0,76.32,0.0,0.0,Clay,Clay,5.26
214359,Doga Selen Takunyaci,Female,TUR,18,177,R,1216,3,43,10,10,4,9,12.0,0.0,1.41,4.23,58.14,0.0,0.0,0.0,0.0,33.33,66.67,0.0,0.0,None,Clay,0.0
215328,Margaux Bovy,Female,BEL,20,177,U,620,3,43,10,10,3,7,78.0,44.87,2.07,4.28,62.31,8.97,35.9,0.0,0.0,8.97,46.15,0.0,0.0,Clay,Clay,7.69
214883,Francesca Bullani,Female,ITA,21,177,U,893,3,43,10,10,3,7,26.0,38.46,1.97,4.27,61.72,3.85,34.62,0.0,0.0,3.85,57.69,0.0,0.0,Clay,Clay,11.54
211266,Yulia Kulikova,Female,RUS,28,177,U,969,3,43,10,10,3,8,61.0,26.23,1.79,4.26,60.58,0.0,26.23,0.0,0.0,0.0,73.77,0.0,0.0,Clay,Clay,0.0
220173,Betina Tokac,Female,TUR,16,177,L,1236,3,43,10,10,3,8,12.0,8.33,1.53,4.24,58.91,0.0,8.33,0.0,0.0,8.33,83.33,0.0,0.0,Clay,Clay,0.0
215601,Franziska Kommer,Female,GER,19,177,U,1199,3,43,10,10,3,8,20.0,20.0,1.7,4.25,60.0,15.0,5.0,0.0,0.0,25.0,55.0,0.0,0.0,Hard,Clay,0.0
201305,Eleni Daniilidou,Female,GRE,23,182,R,1083,3,43,10,10,3,8,36.0,22.22,1.73,4.25,60.21,5.56,11.11,0.0,5.56,19.44,50.0,0.0,8.33,Clay,Clay,0.0
220259,Daria Nazarkina,Female,RUS,19,177,U,623,3,43,11,10,3,7,38.0,55.26,2.22,4.29,63.28,23.68,31.58,0.0,0.0,7.89,36.84,0.0,0.0,Clay,Clay,23.68
220436,Vlada Zvereva,Female,BLR,17,177,U,946,3,43,10,10,4,9,2.0,0.0,1.41,4.23,58.14,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,None,Hard,0.0
211524,Ulyana Ayzatulina,Female,RUS,22,177,R,1060,3,43,10,10,3,7,39.0,48.72,2.12,4.28,62.67,2.56,46.15,0.0,0.0,7.69,43.59,0.0,0.0,Clay,Clay,10.26
205056,Marta Lesniak,Female,POL,30,177,R,544,3,43,11,10,3,6,43.0,81.4,2.61,4.32,65.71,6.98,67.44,0.0,6.98,2.33,11.63,0.0,4.65,Clay,Clay,11.63
220749,Mariya Poduraeva,Female,UKR,17,177,R,1234,3,43,10,10,4,9,1.0,0.0,1.41,4.23,58.14,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,None,Hard,0.0
215055,Zhima Du,Female,CHN,19,177,R,922,3,43,10,10,3,8,5.0,20.0,1.7,4.25,60.0,0.0,20.0,0.0,0.0,20.0,60.0,0.0,0.0,Clay,Clay,0.0
205954,Ivana Klepic,Female,CRO,27,177,R,826,3,43,11,10,3,7,11.0,54.55,2.21,4.29,63.21,27.27,27.27,0.0,0.0,27.27,18.18,0.0,0.0,Hard,Hard,0.0
202489,Carina Witthoeft,Female,GER,23,177,R,170,4,45,11,10,4,8,152.0,48.03,2.48,6.3,62.24,25.66,16.45,5.26,0.66,27.63,17.11,6.58,0.66,Hard,Hard,13.16
201668,Alexandra Panova,Female,RUS,29,177,R,454,2,45,11,10,3,7,86.0,45.35,2.73,3.8,63.55,12.79,30.23,1.16,1.16,25.58,25.58,2.33,1.16,Clay,Hard,13.95
203516,Nadiya Kolb,Female,UKR,25,177,R,1005,3,43,10,10,3,8,28.0,32.14,1.88,4.26,61.13,3.57,28.57,0.0,0.0,14.29,53.57,0.0,0.0,Clay,Clay,3.57
215145,Hanna Sokal,Female,BLR,19,177,U,1137,3,43,11,10,3,7,4.0,50.0,2.14,4.29,62.79,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,Clay,Clay,0.0
201515,Alisa Kleybanova,Female,RUS,28,181,R,363,3,41,12,10,3,7,16.0,62.5,3.18,4.45,64.49,62.5,0.0,0.0,0.0,25.0,12.5,0.0,0.0,Hard,Hard,0.0
201640,Maria Teresa Torro Flor,Female,ESP,25,173,R,212,3,43,11,10,3,7,97.0,57.73,2.36,4.53,63.54,11.34,44.33,0.0,2.06,8.25,31.96,0.0,2.06,Clay,Clay,4.12
210382,Sabrina Santamaria,Female,USA,24,177,R,428,3,42,11,10,3,7,74.0,45.95,1.79,4.34,61.78,17.57,28.38,0.0,0.0,28.38,25.68,0.0,0.0,Clay,Hard,8.11
202426,Julia Boserup,Female,USA,26,177,R,180,4,44,10,10,4,8,102.0,44.12,2.65,5.96,62.25,31.37,2.94,9.8,0.0,38.24,8.82,8.82,0.0,Hard,Hard,8.82
213521,Megan Mccray,Female,USA,22,177,U,821,2,41,10,9,3,8,11.0,27.27,1.74,4.14,60.39,27.27,0.0,0.0,0.0,36.36,36.36,0.0,0.0,Hard,Hard,9.09
206091,Yolande Leacock,Female,TRI,27,177,R,1213,3,40,11,10,4,6,14.0,42.86,2.48,4.54,69.93,35.71,7.14,0.0,0.0,35.71,21.43,0.0,0.0,Hard,Hard,14.29
214726,Isabelle Boulais,Female,CAN,17,177,U,991,2,41,10,9,4,8,20.0,25.0,1.76,4.26,59.52,10.0,15.0,0.0,0.0,55.0,20.0,0.0,0.0,Clay,Hard,10.0
214727,Anca Craciun,Female,CAN,18,177,U,1123,3,43,10,10,4,9,3.0,0.0,1.41,4.23,58.14,0.0,0.0,0.0,0.0,33.33,66.67,0.0,0.0,None,Clay,0.0
206353,Lauren Marker,Female,USA,22,177,R,823,2,42,10,9,4,8,10.0,30.0,1.74,3.91,60.71,30.0,0.0,0.0,0.0,60.0,10.0,0.0,0.0,Hard,Hard,0.0
201486,Aleksandra Wozniak,Female,CAN,30,175,R,321,3,43,10,9,3,7,65.0,44.62,1.86,4.97,61.04,43.08,1.54,0.0,0.0,43.08,12.31,0.0,0.0,Hard,Hard,13.85
211961,Emmanuelle Salas,Female,FRA,19,177,U,1138,3,43,10,10,3,8,36.0,19.44,1.69,4.25,59.95,8.33,11.11,0.0,0.0,25.0,55.56,0.0,0.0,Clay,Clay,2.78
203414,Nicole Melichar,Female,USA,24,177,R,922,3,43,12,10,4,8,16.0,31.25,3.76,4.7,61.59,6.25,25.0,0.0,0.0,31.25,37.5,0.0,0.0,Clay,Clay,12.5
202460,Ons Jabeur,Female,TUN,23,182,R,140,2,38,13,10,4,7,304.0,61.18,4.42,4.27,66.71,32.24,19.41,9.54,0.0,24.34,10.2,4.28,0.0,Hard,Hard,14.14
201550,Tamaryn Hendler,Female,BEL,25,177,R,463,3,43,11,10,3,7,33.0,60.61,2.3,4.3,63.78,12.12,48.48,0.0,0.0,12.12,27.27,0.0,0.0,Clay,Clay,9.09
200083,Alexandra Stevenson,Female,USA,23,177,R,797,3,42,11,10,4,8,23.0,30.43,2.0,4.31,62.65,21.74,0.0,0.0,8.7,39.13,8.7,13.04,8.7,Hard,Hard,0.0
201447,Vania King,Female,USA,29,182,R,1271,2,42,10,9,4,7,63.0,50.79,2.23,4.16,64.01,36.51,11.11,3.17,0.0,36.51,9.52,3.17,0.0,Hard,Hard,7.94
213550,Sofia Kenin,Female,USA,19,170,R,87,3,46,11,10,4,7,299.0,63.88,2.37,4.91,64.32,44.82,14.05,5.02,0.0,23.75,10.03,2.34,0.0,Hard,Hard,15.38
210920,Kerrie Cartwright,Female,BAH,26,177,R,953,3,44,10,9,4,8,11.0,45.45,1.94,4.26,61.57,0.0,45.45,0.0,0.0,0.0,54.55,0.0,0.0,Clay,Clay,0.0
